Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Minor,Communications Alarm,GU_TSN011M_BDH(210),"",GU_TSN011M_BDH(225),"",Cell interruption alarm(198087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2023-07-04 08:41:13,"",BTS(GV3),Site ID:210; Bts ID:2; Trx ID:255; Rack ID:255; Shelf ID:255; Panel ID:255,Unacknowledged,"","","","","","","",GSM,25549,1662661136932,"","","OMCR_BSC_350Z_DNG,BSC_350Z_DNG(350),BSC_350Z_DNG(350),BSC_350Z_DNG(350)",OMCR_BSC_350Z_DNG,GSM Controller Alarm(V3),"","",210,GU_TSN011M_BDH,CELL,2,2G_TSN011M12_BDH,"","product:gv3,gv3",CRC=0#MO=301#OTYPE=GBtsSiteManager#NENAME=BSC_350Z_DNG#RAISETIME=2023-07-04 08:41:13#CID=2#CNAME=2G_TSN011M12_BDH,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...
Minor,Communications Alarm,GU_TSN011M_BDH(210),"",GU_TSN011M_BDH(225),"",Cell interruption alarm(198087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2023-07-04 08:41:13,"",BTS(GV3),Site ID:210; Bts ID:3; Trx ID:255; Rack ID:255; Shelf ID:255; Panel ID:255,Unacknowledged,"","","","","","","",GSM,25550,1662661136933,"","","OMCR_BSC_350Z_DNG,BSC_350Z_DNG(350),BSC_350Z_DNG(350),BSC_350Z_DNG(350)",OMCR_BSC_350Z_DNG,GSM Controller Alarm(V3),"","",210,GU_TSN011M_BDH,CELL,3,2G_TSN011M13_BDH,"","product:gv3,gv3",CRC=0#MO=301#OTYPE=GBtsSiteManager#NENAME=BSC_350Z_DNG#RAISETIME=2023-07-04 08:41:13#CID=3#CNAME=2G_TSN011M13_BDH,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...
Major,Processing Error Alarm,GU_QTH005M_QBH(254),"Equipment=1,Rack(MO SDR)=2,Shelf(MO SDR)=1,Board(MO SDR)=7","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 08:41:18,"",ME(MO SDR),"G BSCId: 356; U RNCId: 3022; Board serial number: 254016400625; U nodeBId:254,G siteId:94",Unacknowledged,"","","","","","","","UMTS,GSM",12123,1662661136934,10.248.177.68,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"","",254,GU_QTH005M_QBH,SDR,254,GU_QTH005M_QBH,FCE,"product:public,wcdma,gv3",uid=254#uuserlabel=#ufid=254#gid=94#guserlabel=#gfid=94,The board is being initialized,""
Major,Equipment Alarm,4G-QNN086M-BDH(420151),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=5","","",The board is not in position(198092072),1. The board is configured on the OMC but is not inserted in the actual slot.  2. The board is configured on the OMC but is not inserted in the actual slot tightly.  3. The board is configured on the OMC but the actual connection part is physically damaged.,2023-07-04 08:41:40,"",ME(MO SDR),U RNCId: 3009; U nodeBId:336,Unacknowledged,"","","","","","","",UMTS,5,1662661136936,10.225.159.4,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420151,4G-QNN086M-BDH,SDR,420151,4G-QNN086M-BDH,BPC,"product:public,wcdma",uid=336#uuserlabel=#ufid=336#fddid=420151#fdduserlabel=4G-QNN086M-BDH#fddfid=420151,The board is not in position,""
Critical,Communications Alarm,4G-QNN086M-BDH(420151),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The SCTP association is broken(198092230),1. The SCTP association parameters of the local end and the opposite end are not configured correctly. 2. The transmission link is faulty.,2023-07-04 08:41:40,"",ME(MO SDR),"U RNCId: 3009; Association ID: 89; Association type is ETH, Related port is ETH0; Board serial number: 717461700410; U nodeBId:336",Unacknowledged,"","","","","","","",UMTS,7,1662661136937,10.225.159.4,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420151,4G-QNN086M-BDH,SDR,420151,4G-QNN086M-BDH,CCC,"product:public,wcdma",uid=336#uuserlabel=#ufid=336#fddid=420151#fdduserlabel=4G-QNN086M-BDH#fddfid=420151,The SCTP association is broken,""
Critical,Processing Error Alarm,RNC_3351Z_QNI(3351),"EQRNCID=3351,RACKNO=1,SHELFNO=3,SLOTNO=4,CPUNO=2",3G_DPO023M_QNI(256),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 08:41:53,"",ME(UMTS),NodeB ID:256; Cell ID:2562; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:8; User plane resource Unit ID:6; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,57844,1662661136939,10.9.51.129,"","OMCR_RNC_3351Z_QNI,SUBNET(UMTS)(3351)",OMCR_RNC_3351Z_QNI,UMTS Controller Alarm(V3),"","",256,3G_DPO023M_QNI,CELL,2562,3G_DPO023M12_QNI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3351Z_QNI#RAISETIME=2023-07-04 08:41:53,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Critical,Processing Error Alarm,RNC_3351Z_QNI(3351),"EQRNCID=3351,RACKNO=1,SHELFNO=3,SLOTNO=4,CPUNO=2",3G_DPO023M_QNI(256),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 08:41:53,"",ME(UMTS),NodeB ID:256; Cell ID:12561; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:11; User plane resource Unit ID:9; the Module No. of the board:1; Unit No. of the board:13; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,57845,1662661136940,10.9.51.129,"","OMCR_RNC_3351Z_QNI,SUBNET(UMTS)(3351)",OMCR_RNC_3351Z_QNI,UMTS Controller Alarm(V3),"","",256,3G_DPO023M_QNI,CELL,12561,3G_DPO023R11_QNI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3351Z_QNI#RAISETIME=2023-07-04 08:41:53,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Critical,Processing Error Alarm,RNC_3351Z_QNI(3351),"EQRNCID=3351,RACKNO=1,SHELFNO=3,SLOTNO=4,CPUNO=2",3G_DPO023M_QNI(256),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 08:41:53,"",ME(UMTS),NodeB ID:256; Cell ID:12562; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:14; User plane resource Unit ID:12; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,57846,1662661136941,10.9.51.129,"","OMCR_RNC_3351Z_QNI,SUBNET(UMTS)(3351)",OMCR_RNC_3351Z_QNI,UMTS Controller Alarm(V3),"","",256,3G_DPO023M_QNI,CELL,12562,3G_DPO023R12_QNI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3351Z_QNI#RAISETIME=2023-07-04 08:41:53,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Critical,Processing Error Alarm,RNC_3351Z_QNI(3351),"EQRNCID=3351,RACKNO=1,SHELFNO=3,SLOTNO=4,CPUNO=2",3G_DPO023M_QNI(256),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 08:41:53,"",ME(UMTS),NodeB ID:256; Cell ID:12563; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:13; User plane resource Unit ID:13; the Module No. of the board:1; Unit No. of the board:8; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,57847,1662661136942,10.9.51.129,"","OMCR_RNC_3351Z_QNI,SUBNET(UMTS)(3351)",OMCR_RNC_3351Z_QNI,UMTS Controller Alarm(V3),"","",256,3G_DPO023M_QNI,CELL,12563,3G_DPO023R13_QNI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3351Z_QNI#RAISETIME=2023-07-04 08:41:53,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Critical,Processing Error Alarm,RNC_3351Z_QNI(3351),"EQRNCID=3351,RACKNO=1,SHELFNO=3,SLOTNO=4,CPUNO=2",3G_DPO023M_QNI(256),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 08:41:53,"",ME(UMTS),NodeB ID:256; Cell ID:12564; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:3; User plane resource Unit ID:21; the Module No. of the board:1; Unit No. of the board:16; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,57848,1662661136943,10.9.51.129,"","OMCR_RNC_3351Z_QNI,SUBNET(UMTS)(3351)",OMCR_RNC_3351Z_QNI,UMTS Controller Alarm(V3),"","",256,3G_DPO023M_QNI,CELL,12564,3G_DPO023R14_QNI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3351Z_QNI#RAISETIME=2023-07-04 08:41:53,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Critical,Processing Error Alarm,RNC_3351Z_QNI(3351),"EQRNCID=3351,RACKNO=1,SHELFNO=3,SLOTNO=4,CPUNO=2",3G_DPO023M_QNI(256),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 08:41:53,"",ME(UMTS),NodeB ID:256; Cell ID:12565; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:5; User plane resource Unit ID:11; the Module No. of the board:1; Unit No. of the board:8; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,57849,1662661136944,10.9.51.129,"","OMCR_RNC_3351Z_QNI,SUBNET(UMTS)(3351)",OMCR_RNC_3351Z_QNI,UMTS Controller Alarm(V3),"","",256,3G_DPO023M_QNI,CELL,12565,3G_DPO023R15_QNI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3351Z_QNI#RAISETIME=2023-07-04 08:41:53,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Minor,Equipment Alarm,4G-TSN015M-BDH(420292),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",User-defined dry contact alarm 18(198092567),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:42:05,"",ME(MO SDR),Dry contact ID: 7; Board serial number: 724397500028; L eNBId:420292,Unacknowledged,"","","","","","","",LTE FDD,153,1662661136948,10.225.117.146,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420292,4G-TSN015M-BDH,SDR,420292,4G-TSN015M-BDH,SA,"product:public,ltefdd",fddid=420292#fdduserlabel=4G-TSN015M-BDH#fddfid=420292,User-defined dry contact alarm 18,""
Minor,Equipment Alarm,GU_TSN015M_BDH(196),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:42:12,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Dry contact ID: 4; Board serial number: 286017401778; U nodeBId:196,G siteId:223",Unacknowledged,"","","","","","","","UMTS,GSM",86,1662661136949,10.248.198.232,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",196,GU_TSN015M_BDH,SDR,196,GU_TSN015M_BDH,SA,"product:public,wcdma,gv3",uid=196#uuserlabel=#ufid=196#gid=223#guserlabel=#gfid=223,User-defined dry contact alarm 1,""
Critical,Communications Alarm,3G_QNN086M_BDH(336),"","","",Link between OMM and NE broken(198099803),Link between OMM and NE broken.,2023-07-04 08:42:12,"",ME(MO SDR),"U RNCId: 3009; IP: 10.248.199.202; Detection time: 2023-07-04 08:41:22, The transmission of the gateway(IP: 10.248.199.193), which is configured in IP layer used by the OMC channel between OMMB and NE, is normal; U nodeBId:336",Unacknowledged,"","","","","","","",UMTS,0,1662661136950,10.248.199.202,"","MO_OMCB_RNC_3009Z_BDH,OMCB-3009(3009)",MO_OMCB_RNC_3009Z_BDH,Wireless Public Alarm,"","",336,3G_QNN086M_BDH,SDR,336,3G_QNN086M_BDH,"","product:public,wcdma",uid=336#uuserlabel=#ufid=336#,Link Broken Between OMM and NE,""
Major,Processing Error Alarm,3G_DPO023M_QNI(256),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=7","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 08:42:13,"",ME(MO SDR),U RNCId: 3351; Board serial number: 725745600846; U nodeBId:256,Unacknowledged,"","","","","","","",UMTS,261,1662661136951,10.248.196.250,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"","",256,3G_DPO023M_QNI,SDR,256,3G_DPO023M_QNI,BPN2,"product:public,wcdma",uid=256#uuserlabel=#ufid=256,The board is being initialized,""
